Ticker,D_Date,D_Final_Decision,D_Final_Decision_Reason,D_Action_Status,D_Score,D_Entry_Timing_Status,D_Classification_Reason,D_Close,D_1H_Bars,D_4H_Bars,D_Intraday_Data_Status,D1_Date,D1_Open,D1_Close,D1_Final_Decision,D1_Final_Decision_Reason,D1_Action_Status,D1_Score,D1_1H_Bars,D1_4H_Bars,D1_Intraday_Data_Status,D2_Date,D2_Open,D2_Close,D2_Final_Decision,D2_Final_Decision_Reason,D2_Action_Status,D2_Score,D2_1H_Bars,D2_4H_Bars,D2_Intraday_Data_Status,Continuation_By_D2,Validation_Result,Validation_Note,Status_String_Check,Reason_String_Check,Daily_Replay_Limitation,File,Primary_D1_Open_Confirm,D1_Close_Confirm,Secondary_D2_Confirm,Double_Confirm_D1_D2,Primary_Validation_Result,Secondary_Validation_Result
VELO,2026-05-19,REJECT,distribution cluster,Avoid,40,Wait - Last Hour Bearish,distribution cluster,16.989999771118164,17,5,OK,2026-05-20,17.15999984741211,18.51000022888184,REJECT,distribution cluster,Avoid,40,17,5,OK,2026-05-21,17.93000030517578,20.32999992370605,REJECT,distribution cluster,Avoid,40,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
ATOM,2026-05-19,REJECT,excess volatility,Avoid,30,Wait - Daily Pullback Risk,excess volatility,7.489999771118164,17,5,OK,2026-05-20,7.599999904632568,7.679999828338623,REJECT,excess volatility,Avoid,30,17,5,OK,2026-05-21,7.699999809265137,8.510000228881836,MOMENTUM_PRESENT_WAIT_CONFIRMATION,2+ bearish hourly candles | last 1H bearish,Downgraded - Wait,69,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
RDCM,2026-05-19,REJECT,weekly flat,Rejected - Distribution Risk,25,Failed - Distribution Risk,weekly flat,14.34000015258789,15,5,OK,2026-05-20,14.479999542236328,14.4399995803833,REJECT,weekly flat,Avoid,45,14,5,OK,2026-05-21,14.15999984741211,14.720000267028809,REJECT,weekly flat,Avoid,45,12,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
WFCF,2026-05-19,REJECT,weekly flat | not outperforming SPY | distribution cluster | excess volatility,Avoid,25,Clean,weekly flat | not outperforming SPY | distribution cluster | excess volatility,12.600000381469728,10,4,OK,2026-05-20,12.489999771118164,12.789999961853027,REJECT,weekly flat | not outperforming SPY | distribution cluster | excess volatility,Avoid,25,6,4,OK,2026-05-21,12.539999961853027,12.93000030517578,REJECT,weekly flat | not outperforming SPY | distribution cluster | excess volatility,Avoid,30,8,4,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
TTAN,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY,62.45000076293945,14,5,OK,2026-05-20,61.18999862670898,62.77999877929688,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,11,4,OK,2026-05-21,61.2400016784668,61.33000183105469,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,13,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,True,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
ROP,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,5,Clean,below EMA200 | weekly downtrend | not outperforming SPY,328.9100036621094,14,5,OK,2026-05-20,325.1300048828125,323.1199951171875,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,5,15,5,OK,2026-05-21,319.95001220703125,324.0799865722656,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,5,14,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
NCNO,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,3,Wait - Daily Pullback Risk,below EMA200 | weekly downtrend | not outperforming SPY,15.050000190734863,11,5,OK,2026-05-20,14.8100004196167,15.470000267028809,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,7,14,5,OK,2026-05-21,15.229999542236328,15.829999923706056,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,7,11,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
ADBE,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY,254.9900054931641,17,5,OK,2026-05-20,250.27999877929688,253.3699951171875,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,17,5,OK,2026-05-21,246.4499969482422,244.1000061035156,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,17,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
AREN,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,Wait - Intraday Selling,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,1.6100000143051147,13,5,OK,2026-05-20,1.590000033378601,1.559999942779541,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,15,5,OK,2026-05-21,1.5299999713897705,1.4900000095367432,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,11,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
BL,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,30.030000686645508,13,5,OK,2026-05-20,29.575000762939453,30.84000015258789,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,13,5,OK,2026-05-21,30.25,28.940000534057617,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,10,4,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
GMM,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY,72.5,11,5,OK,2026-05-20,71.9000015258789,72.0,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,13,5,OK,2026-05-21,51.5,48.59999847412109,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Rejected - Distribution Risk,0,14,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
HCAT,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY,1.2699999809265137,9,4,OK,2026-05-20,1.25,1.2899999618530271,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,9,3,OK,2026-05-21,1.2699999809265137,1.2899999618530271,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,8,3,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
IFBD,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY,0.8700000047683716,3,3,OK,2026-05-20,0.8899999856948853,0.8600000143051147,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,5,3,OK,2026-05-21,0.9200000166893004,0.925000011920929,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,2,4,2,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,False,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
KARO,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,46.459999084472656,9,3,OK,2026-05-20,46.69499969482422,47.02999877929688,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,10,4,OK,2026-05-21,46.400001525878906,46.5099983215332,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,10,4,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
LSPD,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Wait - Daily Pullback Risk,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,8.670000076293945,15,5,OK,2026-05-20,8.619999885559082,8.960000038146973,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,13,5,OK,2026-05-21,8.65999984741211,8.369999885559082,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,16,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,True,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
MYPS,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,0.4699999988079071,9,4,OK,2026-05-20,0.4690000116825104,0.4659999907016754,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,10,3,OK,2026-05-21,0.4580000042915344,0.4449999928474426,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,12,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
UBXG,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Rejected - Distribution Risk,0,Failed - Distribution Risk,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,3.0,16,5,OK,2026-05-20,3.049999952316284,2.875,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,17,5,OK,2026-05-21,2.8499999046325684,3.2249999046325684,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,False,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
