Ticker,Signal_Date,Long_Term_Status,Score,Weekly_Trend,Signal_Close,Next_Open,D_Minus_1_Close,D_Plus_1_Close,D_Plus_2_Close,D_Minus_1_Lt_D,D_Lt_D_Plus_1,D_Lt_D_Plus_2,D1_D2_Confirmation,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Trend_Score,RS_126D_Excess_Pct,RS_Slope_Pct_50D,Distance_From_52W_High_Pct,Net_Accumulation_50,Distribution_Days_50,ATR_Pct,Forward_21D_Return_Pct,Forward_63D_Return_Pct,Forward_126D_Return_Pct,Forward_252D_Return_Pct
BB,2021-05-28,Watchlist Candidate,79,Uptrend,10.069999694824219,11.229999542236328,9.970000267028809,11.5600004196167,15.25,True,True,True,True,30,12,0,15,7,15,54.56718692392732,-12.775977719137256,64.99826369621485,4.0,0.0,6.03631721516809,8.993769101086757,0.6233361651998282,-11.219940574962884,-41.49598896285409
BB,2021-06-29,Momentum Candidate,88,Uptrend,12.239999771118164,12.109999656677246,12.800000190734863,12.220000267028809,12.170000076293945,False,False,False,False,30,25,0,15,3,15,62.986370523752186,37.84870249159089,57.455684475614376,6.0,3.0,7.668067014098863,-14.533437862131448,-19.157718914921773,-22.047895557302954,-54.2526827505039
BB,2021-11-12,Watchlist Candidate,71,Uptrend,10.779999732971191,10.800000190734863,10.539999961853027,10.819999694824219,11.220000267028809,True,True,True,True,30,8,0,11,7,15,14.518635091125121,-7.065137782961106,62.530415149638365,2.0,5.0,4.658097575393574,-20.370368244553173,-36.11111135639771,-47.31481521544959,-55.833334289951075
BB,2023-06-16,Watchlist Candidate,70,Uptrend,5.099999904632568,5.070000171661377,5.159999847412109,4.949999809265137,4.829999923706055,False,False,False,False,17,21,0,7,10,15,6.143077480149815,4.651768997662287,29.166666114771793,6.0,1.0,2.9131645458877307,-4.733732541012459,2.9585722574269724,-13.806711289970497,-54.83234942174327
BB,2023-08-31,Watchlist Candidate,75,Uptrend,5.559999942779541,5.619999885559082,5.519999980926514,5.599999904632568,5.579999923706055,True,True,True,True,0,25,10,15,10,15,27.55217827162464,11.174924408274812,10.466990199268789,5.0,5.0,3.8797539681961126,-21.708181762183145,-34.69750620948899,-52.3131651008816,-59.78647621914621
BB,2025-01-10,Momentum Candidate,87,Uptrend,4.059999942779541,4.019999980926514,4.050000190734863,3.940000057220459,4.0,True,False,False,False,22,25,8,10,7,15,59.39505147513826,68.56340153295015,6.666665935881734,5.0,7.0,6.615059054571497,31.094527510716684,-21.393032317816473,1.2437858450770278,-2.2388038456798376
BB,2025-05-13,Watchlist Candidate,72,Uptrend,3.9200000762939453,3.950000047683716,3.880000114440918,3.880000114440918,3.890000104904175,True,False,False,False,30,12,0,5,10,15,71.16941029064765,-11.173279644428213,37.17948365258499,0.0,1.0,3.8083114140007868,6.0759495351773385,-4.556963660361335,15.443035132455996,56.45568996796801
BB,2025-06-12,Momentum Candidate,86,Uptrend,4.190000057220459,4.099999904632568,4.159999847412109,4.079999923706055,4.340000152587891,True,False,True,False,25,25,0,11,10,15,42.67080512304491,4.37287939324138,32.852560722616175,2.0,2.0,3.920897528801622,-0.7317008211950138,-4.878044241882984,6.097561117441153,125.3658533181412
PANW,2020-01-03,Watchlist Candidate,82,Uptrend,39.4716682434082,39.391666412353516,39.23500061035156,40.043331146240234,40.27333450317383,True,True,True,True,30,8,8,11,10,15,5.064009633146727,2.9198615301928132,9.131712048144312,2.0,2.0,1.2993038171440454,1.6247075788794918,-31.178335218005227,-0.18616562058256791,48.78781719163583
PANW,2020-02-06,Momentum Candidate,90,Uptrend,41.01166534423828,41.0,40.276668548583984,40.970001220703125,41.253334045410156,True,False,True,False,30,4,20,11,10,15,0.10433398592541998,-7.194359067315137,5.586462854715047,1.0,2.0,1.7187332365499675,-35.45528504906631,-13.361786633003048,8.081296595131482,54.410571586794966
PANW,2020-07-10,Momentum Candidate,100,Uptrend,41.49333190917969,41.70833206176758,41.43000030517578,40.176666259765625,40.88833236694336,True,False,False,False,30,21,20,15,10,15,6.476696670826976,16.26120824430226,0.8561991103404443,5.0,4.0,2.332272917853178,3.1888156761700204,-0.29570345108088647,46.47353215856202,55.25674140485801
PANW,2020-08-10,Momentum Candidate,88,Uptrend,43.038333892822266,42.74333190917969,43.54166793823242,42.538333892822266,43.3033332824707,False,False,True,False,30,4,14,15,10,15,4.060992589354884,-0.46231797771953964,2.993992668903094,3.0,3.0,2.6576527279845,-7.0420301532150065,-2.5072138030941438,52.44873050274042,47.00148363556398
PANW,2020-09-15,Watchlist Candidate,81,Uptrend,41.3466682434082,41.46666717529297,40.95500183105469,41.14500045776367,40.23833465576172,True,False,False,False,30,12,8,6,10,15,40.686338003606764,-1.9884764608599337,9.798927185566471,1.0,6.0,3.1925176825696546,2.9340847918877255,26.31832900070816,35.41800096741212,92.90192174265182
PANW,2020-10-14,Watchlist Candidate,71,Uptrend,42.68333435058594,42.15999984741211,42.42499923706055,41.970001220703125,41.060001373291016,True,False,False,False,30,8,8,0,10,15,9.922652144615693,-4.693233843915312,6.8828828708871095,-1.0,6.0,2.092653029853075,-0.3953224355684015,43.564204856844334,44.943865770429966,98.83776597356983
PANW,2020-11-17,Momentum Candidate,100,Uptrend,48.95166778564453,48.33333206176758,46.41666793823242,46.856666564941406,47.91999816894531,True,False,False,False,30,17,20,15,10,15,3.810645880346673,16.011494068033926,0.4946273212504732,4.0,3.0,3.45773576324777,14.275865601529492,36.862075723110756,18.134481972910965,77.15861819454372
PANW,2020-12-17,Momentum Candidate,100,Uptrend,55.233333587646484,56.913333892822266,53.88833236694336,59.255001068115234,59.336666107177734,True,True,True,True,30,25,20,15,10,15,23.024554779610984,20.8853250646166,0.41169430267386015,11.0,4.0,2.205147919301029,8.512939015538667,-5.282888710196443,8.627152042539787,55.2477434046166
PANW,2021-01-20,Momentum Candidate,100,Uptrend,61.758331298828125,62.086666107177734,60.67499923706055,60.936668395996094,60.77000045776367,True,False,False,False,30,25,20,10,10,15,30.507886659201123,38.428169775957684,1.186669921875,10.0,7.0,2.2773101478559856,6.544618472002983,-4.270908554357322,5.180924604717707,39.485133832160415
PANW,2021-02-19,Momentum Candidate,100,Uptrend,66.1500015258789,65.40166473388672,65.08833312988281,64.05833435058594,62.97666549682617,True,False,False,False,30,25,20,10,10,15,31.626693086348425,24.00249895598552,1.5136416419108896,4.0,7.0,3.01983225679594,-17.57600357522525,-12.695905090881388,-7.520192591813169,27.19860079999281
