Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Market Region
QSEAR,QSEAR,Quartzsea Acquisition Corporation - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
QSEAU,QSEAU,Quartzsea Acquisition Corporation - Units,NASDAQ,G,N,N,,,,USA
QUMSR,QUMSR,Quantumsphere Acquisition Corp. - Rights,NASDAQ,G,N,N,0,,,USA
QUMSU,QUMSU,Quantumsphere Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
QXO$B,QXO$B,"QXO, Inc.  Depositary Shares, each representing a 1/20th interest in a share of 5.50% Series B Mandatory Convertible Preferred Stock",NYSE, ,N,N,,,,USA
RA,RA,Brookfield Real Assets Income Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Investment Managers,USA
RAC-U,RAC.U,Rithm Acquisition Corp. Units (each consists of one Class A Ordinary Share and one-third of one redeemable Warrant),NYSE, ,N,N,,,,USA
RAC-W,RAC.W,"Rithm Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
RAINW,RAINW,"Rain Enhancement Technologies Holdco, Inc. - Warrants",NASDAQ,S,N,N,1683488,Technology,Industrial Machinery/Components,USA
RAND,RAND,Rand Capital Corporation - Closed End Fund,NASDAQ,S,N,N,29846631,Finance,Finance: Consumer Services,USA
RANGR,RANGR,Range Capital Acquisition Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RANGU,RANGU,Range Capital Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RC$C,RC$C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,NYSE, ,N,N,,,,USA
RC$E,RC$E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RCD,RCD,Ready Capital Corporation 9.00% Senior Notes due 2029,NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RCG,RCG,"RENN Fund, Inc Common Stock",NYSE MKT, ,N,N,0,Finance,Investment Managers,USA
RCKTW,RCKTW,"Rocket Pharmaceuticals, Inc. - Warrant",NASDAQ,S,N,N,316661,Health Care,Biotechnology: Pharmaceutical Preparations,USA
RCS,RCS,"PIMCO Strategic Income Fund, Inc.",NYSE, ,N,N,0,Finance,Investment Managers,USA
RDACR,RDACR,Rising Dragon Acquisition Corp. - Rights,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
RDACU,RDACU,Rising Dragon Acquisition Corp. - Unit,NASDAQ,S,N,N,,,,USA
RDAGU,RDAGU,Republic Digital Acquisition Company - Unit,NASDAQ,G,N,N,,,,USA
RDAGW,RDAGW,Republic Digital Acquisition Company - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RDZNW,RDZNW,"Roadzen, Inc. - Warrants",NASDAQ,S,N,N,9513293,Finance,Specialty Insurers,USA
REGCO,REGCO,Regency Centers Corporation - 5.875% Series B Cumulative Redeemable Preferred Stock,NASDAQ,Q,N,N,4024467444,Real Estate,Real Estate Investment Trusts,USA
REGCP,REGCP,Regency Centers Corporation - 6.25% Series A Cumulative Redeemable Preferred Stock,NASDAQ,Q,N,N,4247863838,Real Estate,Real Estate Investment Trusts,USA
REVBW,REVBW,"Revelation Biosciences, Inc. - Warrant",NASDAQ,S,N,N,35567,Health Care,Biotechnology: Pharmaceutical Preparations,USA
REXR$B,REXR$B,"Rexford Industrial Realty, Inc. 5.875% Series B Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
REXR$C,REXR$C,"Rexford Industrial Realty, Inc. 5.625% Series C Cumulative Redeemable Preferred Stock, par value $0.01 per share",NYSE, ,N,N,,,,USA
RF$C,RF$C,"Regions Financial Corporation Depositary Shares, each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock, Series C",NYSE, ,N,N,,,,USA
RF$E,RF$E,"Regions Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock, Series E",NYSE, ,N,N,,,,USA
RF$F,RF$F,"Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Non-Cumulative Perpetual Preferred Stock, Series F",NYSE, ,N,N,,,,USA
RFAIR,RFAIR,RF Acquisition Corp II - Right,NASDAQ,G,N,N,0,Technology,Computer Software: Prepackaged Software,USA
RFAIU,RFAIU,RF Acquisition Corp II - Unit,NASDAQ,G,N,N,,,,USA
RFAMR,RFAMR,RF Acquisition Corp III - Rights,NASDAQ,G,N,N,0,,,USA
RFAMU,RFAMU,RF Acquisition Corp III - Units,NASDAQ,G,N,N,,,,USA
RFI,RFI,"Cohen & Steers Total Return Realty Fund, Inc. Common Stock",NYSE, ,N,N,563620063,Finance,Investment Managers,USA
RFM,RFM,"RiverNorth Flexible Municipal Income Fund, Inc. Common Stock",NYSE, ,N,N,90497545,Finance,Finance/Investors Services,USA
RFMZ,RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc. Common Stock",NYSE, ,N,N,327044083,Finance,Finance/Investors Services,USA
RGTIW,RGTIW,"Rigetti Computing, Inc.  - Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NASDAQ,S,N,N,2057548615,Technology,EDP Services,USA
RIBBR,RIBBR,Ribbon Acquisition Corp - Rights,NASDAQ,S,N,N,,,,USA
RIBBU,RIBBU,Ribbon Acquisition Corp - Unit,NASDAQ,S,N,N,,,,USA
RILYG,RILYG,"BRC Group Holdings, Inc. - 5.00% Senior Notes due 2026",NASDAQ,G,N,N,749617882,Finance,Investment Managers,USA
RILYL,RILYL,"BRC Group Holdings, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series B Cumulative Perpetual Preferred Stock",NASDAQ,G,N,N,561921850,Finance,Investment Managers,USA
RILYN,RILYN,"BRC Group Holdings, Inc. - 6.50% Senior Notes Due 2026",NASDAQ,G,N,N,755412325,Finance,Investment Managers,USA
RILYP,RILYP,"BRC Group Holdings, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",NASDAQ,G,N,N,550671355,Finance,Investment Managers,USA
RILYT,RILYT,"BRC Group Holdings, Inc. - 6.00% Senior Notes Due 2028",NASDAQ,G,N,N,614982485,Finance,Investment Managers,USA
RILYZ,RILYZ,"BRC Group Holdings, Inc. - 5.25% Senior Notes due 2028",NASDAQ,G,N,N,579444254,Finance,Investment Managers,USA
RITM$A,RITM$A,Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$B,RITM$B,Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$C,RITM$C,Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$D,RITM$D,Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$E,RITM$E,Rithm Capital Corp. 8.75% Series E Fixed-Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$F,RITM$F,Rithm Capital Corp. 8.750% Series F Fixed-Rate Reset Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RIV,RIV,"RiverNorth Opportunities Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Finance Companies,USA
RIV$A,RIV$A,"RiverNorth Opportunities Fund, Inc. 6.00% Series A Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
RLJ$A,RLJ$A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares,NYSE, ,N,N,,,,USA
RLTY,RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Investment Managers,USA
RLX,RLX,"RLX Technology Inc. American Depositary Shares, each representing the right to receive one (1) Class A ordinary share",NYSE, ,N,N,3128859420,Health Care,Medicinal Chemicals and Botanical Products,USA
RMCOW,RMCOW,Royalty Management Holding Corporation - Warrant,NASDAQ,S,N,N,2137498,Miscellaneous,Multi-Sector Companies,USA
RMI,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc. Common Stock",NYSE, ,N,N,98594456,Finance,Finance/Investors Services,USA
RMM,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc. Common Stock",NYSE, ,N,N,287408984,Finance,Trusts Except Educational Religious and Charitable,USA
RMMZ,RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc. Common Stock",NYSE, ,N,N,294120457,Finance,Investment Managers,USA
RMSGW,RMSGW,Real Messenger Corporation - Warrants,NASDAQ,S,N,N,199604,Technology,Computer Software: Programming Data Processing,USA
RNGTU,RNGTU,Range Capital Acquisition Corp II - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RNGTW,RNGTW,Range Capital Acquisition Corp II - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RNP,RNP,"Cohen & Steers REIT and Preferred and Income Fund, Inc. Common Shares",NYSE, ,N,N,1012255737,Finance,Investment Managers,USA
RNR$F,RNR$F,"RenaissanceRe Holdings Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a 5.750% Series F Preference Share",NYSE, ,N,N,,,,USA
RNR$G,RNR$G,"RenaissanceRe Holdings Ltd. Depositary Shares, each representing a 1/1,000th interest in a share of 4.20% Series G Preference Shares",NYSE, ,N,N,,,,USA
RNWWW,RNWWW,ReNew Energy Global plc - Warrant,NASDAQ,Q,N,N,616708,Utilities,Electric Utilities: Central,USA
RPT$C,RPT$C,Rithm Property Trust Inc. 9.875% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RQI,RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,NYSE, ,N,N,1674726088,Finance,Trusts Except Educational Religious and Charitable,USA
RREVU,RREVU,RRE Ventures Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RREVW,RREVW,RRE Ventures Acquisition Corp. - Warrants,NASDAQ,G,N,N,,,,USA
RSF,RSF,RiverNorth Capital and Income Fund Common Stock,NYSE, ,N,N,48653361,Finance,Investment Managers,USA
RSVRW,RSVRW,"Reservoir Media, Inc.. - Warrant",NASDAQ,G,N,N,1378896,Consumer Discretionary,Services-Misc. Amusement & Recreation,USA
RTACU,RTACU,Renatus Tactical Acquisition Corp I - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RTACW,RTACW,Renatus Tactical Acquisition Corp I - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RUMBW,RUMBW,RUM Group Inc. - Warrant,NASDAQ,G,N,N,746834374,Technology,Computer Software: Programming Data Processing,USA
RVI,RVI,Robinhood Ventures Fund I Common Shares of Beneficial Interest,NYSE, ,N,N,0,,,USA
RVMDW,RVMDW,"Revolution Medicines, Inc. - Warrant",NASDAQ,Q,N,N,1883604653,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
RVSNW,RVSNW,Rail Vision Ltd. - Warrant,NASDAQ,S,N,N,37267,Industrials,Railroads,USA
RWAYI,RWAYI,Runway Growth Finance Corp. - 7.25% Notes due 2031,NASDAQ,Q,N,N,0,Finance,Finance: Consumer Services,USA
RWAYL,RWAYL,Runway Growth Finance Corp. - 7.50% Notes due 2027,NASDAQ,Q,N,N,918997037,Finance,Finance: Consumer Services,USA
RWT$A,RWT$A,"Redwood Trust, Inc. 10.00% Series A Fixed-Rate Reset Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
RWTN,RWTN,"Redwood Trust, Inc. 9.125% Senior Notes Due 2029",NYSE, ,N,N,3230586600,Real Estate,Real Estate Investment Trusts,USA
RWTO,RWTO,"Redwood Trust, Inc. 9.00% Senior Notes Due 2029",NYSE, ,N,N,3159513695,Real Estate,Real Estate Investment Trusts,USA
RWTP,RWTP,"Redwood Trust, Inc. 9.125% Senior Notes Due 2030",NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RWTQ,RWTQ,"Redwood Trust, Inc. 9.500% Senior Notes Due 2030",NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RWTS,RWTS,"Redwood Trust, Inc. 9.75% Senior Notes Due 2031",NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RZC,RZC,"Reinsurance Group of America, Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052",NYSE, ,N,N,1662068945,Finance,Life Insurance,USA
RZLVW,RZLVW,Rezolve AI PLC - Warrants,NASDAQ,S,N,N,320313413,Technology,Computer Software: Programming Data Processing,USA
SAAQU,SAAQU,Space Asset Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
SAAQW,SAAQW,Space Asset Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
SABA,SABA,Saba Capital Income & Opportunities Fund II Shares of Beneficial Interest,NYSE, ,N,N,0,,,USA
SABSW,SABSW,"SAB Biotherapeutics, Inc. - Warrant",NASDAQ,S,N,N,848751,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
SAC-U,SAC.U,"Safeguard Acquisition Corp. Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",NYSE, ,N,N,,,,USA
SAC-W,SAC.W,"Safeguard Acquisition Corp. Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
SACH$A,SACH$A,Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock,NYSE MKT, ,N,N,,,,USA
SAGU-R,SAGU.R,"Shreya Acquisition Group Rights, each entitling the holder to receive one-fourth of one Class A Ordinary Share",NYSE, ,N,N,,,,USA
SAGU-U,SAGU.U,"Shreya Acquisition Group Units, each consisting of one Class A Ordinary Share, one redeemable warrant and one right entitling the holder to one-fourth of one Class A Ordinary Share",NYSE, ,N,N,,,,USA
SAGU-W,SAGU.W,"Shreya Acquisition Group Redeemable warrants, entitling the holder to purchase one Class A Ordinary Share at $11.50 per share",NYSE, ,N,N,,,,USA
SAIHW,SAIHW,SAIHEAT Limited - Warrant,NASDAQ,S,N,N,86173,Technology,EDP Services,USA
SAJ,SAJ,Saratoga Investment Corp 8.00% Notes due 2027,NYSE, ,N,N,400361484,Finance,Investment Managers,USA
SAMO-U,SAMO.U,"Samos Energy Acquisition Corporation Units, each consisting of one Class A Ordinary Share and one-half of one Warrant",NYSE, ,N,N,,,,USA
SAT,SAT,Saratoga Investment Corp 6.00% Notes due 2027,NYSE, ,N,N,392643363,Finance,Investment Managers,USA
SATA,SATA,"Strive, Inc. - Variable Rate Series A Perpetual Preferred Stock",NASDAQ,G,N,N,8180628636,Technology,Computer Software: Prepackaged Software,USA
SATLW,SATLW,Satellogic Inc. - Warrant,NASDAQ,S,N,N,59297639,Technology,Radio And Television Broadcasting And Communications Equipment,USA
SAV,SAV,Saratoga Investment Corp 7.50% Notes due 2031,NYSE, ,N,N,0,Finance,Investment Managers,USA
SAY,SAY,Saratoga Investment Corp 8.125% Notes due 2027,NYSE, ,N,N,397343802,Finance,Investment Managers,USA
SAZ,SAZ,Saratoga Investment Corp 8.50% Notes due 2028,NYSE, ,N,N,398283890,Finance,Investment Managers,USA
SB$C,SB$C,"Safe Bulkers, Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands)",NYSE, ,N,N,,,,USA
SB$D,SB$D,"Safe Bulkers, Inc Perpetual Preferred Series D (Marshall Islands)",NYSE, ,N,N,,,,USA
SBCWW,SBCWW,SBC Medical Group Holdings Incorporated - Warrants,NASDAQ,S,N,N,19314656,Health Care,Medical/Nursing Services,USA
SBFMW,SBFMW,Sunshine Biopharma Inc. - Warrant,NASDAQ,S,N,N,66257,Health Care,Biotechnology: Pharmaceutical Preparations,USA
SBI,SBI,Western Asset Intermediate Muni Fund Inc Common Stock,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
SBXD-U,SBXD.U,"SilverBox Corp IV Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant",NYSE, ,N,N,,,,USA
SBXD-W,SBXD.W,"SilverBox Corp IV Redeemable warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
SBXE-U,SBXE.U,"SilverBox Corp V Units, each consisting of one Class A Ordinary Share and one-third of one redeemable warrant",NYSE, ,N,N,,,,USA
SBXE-W,SBXE.W,"SilverBox Corp V Redeemable warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
SCAGW,SCAGW,Scage Future - Warrants,NASDAQ,S,N,N,,,,USA
SCCD,SCCD,Sachem Capital Corp. 6.00% Notes due 2026,NYSE MKT, ,N,N,1168170956,Real Estate,Real Estate Investment Trusts,USA
SCCE,SCCE,Sachem Capital Corp. 6.00% Notes due 2027,NYSE MKT, ,N,N,1152784713,Real Estate,Real Estate Investment Trusts,USA
SCCF,SCCF,Sachem Capital Corp. 7.125% Notes due 2027,NYSE MKT, ,N,N,1141895987,Real Estate,Real Estate Investment Trusts,USA
SCCG,SCCG,Sachem Capital Corp. 8.00% Notes due 2027,NYSE MKT, ,N,N,1139055449,Real Estate,Real Estate Investment Trusts,USA
SCD,SCD,LMP Capital and Income Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
SCE$G,SCE$G,SCE Trust II Trust Preferred Securities,NYSE, ,N,N,,,,USA
SCE$M,SCE$M,SCE Trust VII 7.50% Trust Preference Securities,NYSE, ,N,N,,,,USA
SCE$N,SCE$N,SCE Trust VIII 6.95% Trust Preference Securities,NYSE, ,N,N,,,,USA
SCHW$D,SCHW$D,"The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock, Series D",NYSE, ,N,N,,,,USA
SCHW$J,SCHW$J,"The Charles Schwab Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock, Series J",NYSE, ,N,N,,,,USA
SCIIR,SCIIR,SC II Acquisition Corp. - Rights,NASDAQ,G,N,N,0,,,USA
SCIIU,SCIIU,SC II Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
SCLXW,SCLXW,Scilex Holding Company - Warrant,NASDAQ,S,N,N,1783166,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
SCPQU,SCPQU,Social Commerce Partners Corporation - Unit,NASDAQ,G,N,N,0,,,USA
SCPQW,SCPQW,Social Commerce Partners Corporation - Warrant,NASDAQ,G,N,N,,,,USA
SDAWW,SDAWW,SunCar Technology Group Inc. - Warrant,NASDAQ,S,N,N,,,,USA
SDHIR,SDHIR,Siddhi Acquisition Corp - Right,NASDAQ,G,N,N,0,,,USA
SDHIU,SDHIU,Siddhi Acquisition Corp - Unit,NASDAQ,G,N,N,,,,USA
SDHY,SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,NYSE, ,N,N,397976393,Finance,Finance/Investors Services,USA
SDSTW,SDSTW,Stardust Power Inc. - Warrant,NASDAQ,S,N,N,925726,Industrials,Major Chemicals,USA
SEAL$A,SEAL$A,Seapeak LLC 9.00% Series A Cumulative Redeemable Perpetual Preferred Units,NYSE, ,N,N,,,,USA
SEAL$B,SEAL$B,Seapeak LLC 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,NYSE, ,N,N,,,,USA
SEATW,SEATW,Vivid Seats Inc. - Warrant,NASDAQ,Q,N,N,,,,USA
SES-W,SES.W,"SES AI Corporation Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
SF$B,SF$B,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock, Series B",NYSE, ,N,N,,,,USA
SF$C,SF$C,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 6.125% Non Cumulative Preferred Stock, Series C",NYSE, ,N,N,,,,USA
SF$D,SF$D,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock, Series D",NYSE, ,N,N,,,,USA
SFB,SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,NYSE, ,N,N,2019968237,Finance,Investment Bankers/Brokers/Service,USA
SHFSW,SHFSW,"SHF Holdings, Inc. - Warrants",NASDAQ,S,N,N,331756,Finance,Finance: Consumer Services,USA
SHMDW,SHMDW,SCHMID Group N.V. - Warrants,NASDAQ,S,N,N,77503924,Technology,Industrial Machinery/Components,USA
SHO$H,SHO$H,"Sunstone Hotel Investors, Inc. 6.125% Series H Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
SHO$I,SHO$I,"Sunstone Hotel Investors, Inc. 5.70% Series I Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
SHOTR,SHOTR,RMG ML Sports Holdings - Rights,NASDAQ,G,N,N,0,,,USA
SHOTU,SHOTU,RMG ML Sports Holdings - Unit,NASDAQ,G,N,N,0,,,USA
SIGIP,SIGIP,"Selective Insurance Group, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",NASDAQ,Q,N,N,956116234,Finance,Property-Casualty Insurers,USA
SIMAU,SIMAU,SIM Acquisition Corp. I - Unit,NASDAQ,S,N,N,,,,USA
SIMAW,SIMAW,SIM Acquisition Corp. I - Warrant,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
SKYAW,SKYAW,"SkyAI, Inc. - Warrant",NASDAQ,S,N,N,821050,Health Care,Medical/Dental Instruments,USA
SKYH-W,SKYH.W,"Sky Harbour Group Corporation Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
SLDPW,SLDPW,"Solid Power, Inc. - Warrant",NASDAQ,Q,N,N,13521520,Miscellaneous,Industrial Machinery/Components,USA
SLG$I,SLG$I,SL Green Realty Corporation Preferred Series I,NYSE, ,N,N,,,,USA
SLMBP,SLMBP,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",NASDAQ,Q,N,N,14003029879,Finance,Finance: Consumer Services,USA
SLND-W,SLND.W,"Southland Holdings, Inc. Warrants",NYSE MKT, ,N,N,,,,USA
SLNHP,SLNHP,"Soluna Holdings, Inc. - 9.0% Series A Cumulative Perpetual Preferred Stock",NASDAQ,S,N,N,1382374198,Technology,EDP Services,USA
SLRC,SLRC,SLR Investment Corp. - Closed End Fund,NASDAQ,Q,N,N,721757808,Finance,Finance/Investors Services,USA
SLXNW,SLXNW,Silexion Therapeutics Corp - Warrant,NASDAQ,S,N,N,,,,USA
SMCIP,SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Q,N,N,27581051585,Technology,Computer Manufacturing,USA
SMHB,SMHB,ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B,NYSE ARCA, ,N,N,,,,USA
SMXWW,SMXWW,SMX (Security Matters) Public Limited Company - Warrant,NASDAQ,S,N,N,23584,Technology,Industrial Machinery/Components,USA
SOCAU,SOCAU,Solarius Capital Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
SOCAW,SOCAW,Solarius Capital Acquisition Corp. - Warrant,NASDAQ,G,N,N,,,,USA
SOJC,SOJC,"Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077",NYSE, ,N,N,22330962362,Utilities,Electric Utilities: Central,USA
SOJD,SOJD,"Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080",NYSE, ,N,N,21021905948,Utilities,Electric Utilities: Central,USA
SOJE,SOJE,"Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15, 2060",NYSE, ,N,N,18235465178,Utilities,Electric Utilities: Central,USA
SOJF,SOJF,"Southern Company (The) Series 2025A 6.50% Junior Subordinated Notes due March 15, 2085",NYSE, ,N,N,0,Utilities,Electric Utilities: Central,USA
SOMN,SOMN,Southern Company (The) 2025 Series A Corporate Units,NYSE, ,N,N,55772848950,Utilities,Electric Utilities: Central,USA
SORNU,SORNU,Soren Acquisition Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
SORNW,SORNW,Soren Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
SOUL-R,SOUL.R,"Soulpower Acquisition Corporation Rights, each right entitling the holder to receive one-tenth (1/10) of one Class A Ordinary Share",NYSE, ,N,N,,,,USA
SOUL-U,SOUL.U,"Soulpower Acquisition Corporation Units, each consisting of one Class A ordinary share and one right",NYSE, ,N,N,,,,USA
SOUNW,SOUNW,"SoundHound AI, Inc. - Warrant",NASDAQ,G,N,N,732678992,Technology,Computer Software: Prepackaged Software,USA
SPE,SPE,"Special Opportunities Fund, Inc Common Stock",NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
SPE$C,SPE$C,"Special Opportunities Fund Inc. 2.75% Convertible Preferred Stock, Series C",NYSE, ,N,N,,,,USA
SPEGR,SPEGR,Silver Pegasus Acquisition Corp - Rights,NASDAQ,G,N,N,0,,,USA
SPEGU,SPEGU,Silver Pegasus Acquisition Corp - Unit,NASDAQ,G,N,N,0,,,USA
SPG$J,SPG$J,"Simon Property Group, Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
SPKLU,SPKLU,Spark I Acquisition Corp. - Unit,NASDAQ,G,N,N,,,,USA
SPKLW,SPKLW,Spark I Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,,,USA
SPMA,SPMA,"Sound Point Meridian Capital, Inc. 8.00% Series A Preferred Shares Due 2029",NYSE, ,N,N,0,,,USA
SPME,SPME,"Sound Point Meridian Capital, Inc. 7.875% Series B Preferred Shares due 2030",NYSE, ,N,N,0,,,USA
SPWRW,SPWRW,SunPower Inc. - Warrant,NASDAQ,S,N,N,22542482,Technology,Semiconductors,USA
SPXX,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
SQFTP,SQFTP,"Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",NASDAQ,S,N,N,8228290,Real Estate,Real Estate Investment Trusts,USA
SQFTW,SQFTW,"Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants",NASDAQ,S,N,N,22130,Real Estate,Real Estate Investment Trusts,USA
SREA,SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,NYSE, ,N,N,13486007138,Utilities,Natural Gas Distribution,USA
SRG$A,SRG$A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,NYSE, ,N,N,,,,USA
SRJN,SRJN,Spire Inc. 6.375% Junior Subordinated Notes due 2086,NYSE, ,N,N,0,Utilities,Oil/Gas Transmission,USA
SRV,SRV,NXG Cushing Midstream Energy Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance Companies,USA
SRZNW,SRZNW,"Surrozen, Inc. - Warrant",NASDAQ,S,N,N,,,,USA
SSACR,SSACR,SPACSphere Acquisition Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
