Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF, MarketCap ,TrailingPE,ForwardPE,Sector,Industry
IMO,IMO,Imperial Oil Limited Common Stock,A, ,N,"63,98,41,89,830.00",,,Energy,Integrated oil Companies
OXY,OXY,Occidental Petroleum Corporation Common Stock,N, ,N,"56,81,35,34,121.00",,,Energy,Oil & Gas Production
CVE,CVE,Cenovus Energy Inc Common Stock,N, ,N,"56,47,50,00,000.00",,,Energy,Oil & Gas Production
FANG,FANG,"Diamondback Energy, Inc. - Common Stock",Q,Q,N,"56,44,83,26,176.00",,,Energy,Oil & Gas Production
WDS,WDS,"Woodside Energy Group Limited American Depositary Shares, each representing one Ordinary Share",N, ,N,"42,65,11,81,708.00",,,Energy,Oil & Gas Production
EQT,EQT,EQT Corporation Common Stock,N, ,N,"35,52,08,95,620.00",,,Energy,Oil & Gas Production
HAL,HAL,Halliburton Company Common Stock,N, ,N,"34,48,93,95,489.00",,,Energy,Oilfield Services/Equipment
DVN,DVN,Devon Energy Corporation Common Stock,N, ,N,"29,37,61,86,737.00",,,Energy,Oil & Gas Production
PBA,PBA,Pembina Pipeline Corp. Ordinary Shares (Canada),N, ,N,"28,11,18,88,473.00",,,Energy,Oil & Gas Production
EC,EC,Ecopetrol S.A. American Depositary Shares,N, ,N,"27,19,86,93,544.00",,,Energy,Oil & Gas Production
TPL,TPL,Texas Pacific Land Corporation Common Stock,N, ,N,"27,04,28,04,378.00",,,Energy,Oil & Gas Production
