Ticker,Symbol,ETF Name,Last Price,Change %,Volume,Average Volume 30D,AUM,Expense Ratio %,MTD %,1M %,3M %,6M %,YTD %,1Y %,Theme Option,Exchange,Type,Type Specs,Subtype
NASDAQ:BREM,BREM,iShares Emerging Markets Bond Active ETF,51.3981,0.1814637949517586,80,272.56666666666666,38369325.0,0.5,,0.4752223634053334,0.603053435114496,1.0182783018867863,0.7114725188596118,2.284776119402984,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:WCME,WCME,First Trust WCM Developing World Equity ETF,19.82,-2.2007302871804897,2652,8874.6,37404786.57086,0.9500000000000001,,3.606900156821753,14.236311239193077,14.898550724637682,12.42200794100965,29.542483660130713,Emerging markets,AMEX,fund,['etf'],etf
AMEX:DWMF,DWMF,WisdomTree International Multifactor Fund,33.1,-0.5558059185819294,4626,2222.4,37217400.0,0.38,,-1.341281669150509,-3.1597425394967766,2.413366336633667,0.48573163327262814,4.912836767036452,Developed markets,AMEX,fund,['etf'],etf
AMEX:CRDT,CRDT,Simplify Opportunistic Income ETF,23.43,-1.2309248798583659,984,7669.7,36922573.821,0.99,,1.340830449826984,1.8252933507170714,0.8262328943971089,0.6443298969072103,-3.4610630407910996,Developed markets,AMEX,fund,['etf'],etf
AMEX:ISWN,ISWN,Amplify BlackSwan ISWN ETF,22.4008,0.4439103570115426,490,2989.3,36762330.0,0.49,,1.086642599277979,0.11530726256983359,3.89981447124305,3.923915564834148,10.8950495049505,Developed markets,AMEX,fund,['etf'],etf
AMEX:AZTD,AZTD,Aztlan Global Stock Selection DM SMID ETF,32.3276,-0.01391805666814148,8,190.8,36355837.5,0.75,,1.2293721622044718,6.008814501954393,14.596242467210194,12.771353321821632,24.326881290357314,Developed markets,AMEX,fund,['etf'],etf
AMEX:OEFA,OEFA,ALPS O'Shares International Developed Quality Dividend ETF,33.84,-0.7161697096299917,2083,5516.833333333333,34757750.0,0.48,,2.63876251137399,1.060176198297757,2.5081788440567157,0.50490050490051,3.740036787247106,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:WISE,WISE,Themes Generative Artificial Intelligence ETF,43.02,-3.672189879086416,3078,11632.066666666668,34642300.0,0.35000000000000003,,9.284897751809986,21.766204358901796,-0.02323960027887058,8.47201210287445,31.599877638421553,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:EMDM,EMDM,First Trust Bloomberg Emerging Market Democracies ETF,43.475,-1.5326703162052577,2521,10619.2,34575286.438,0.75,,9.729934376577496,19.617553996423172,39.56661316211879,35.689762796504375,83.74894336432799,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:LDEM,LDEM,iShares ESG MSCI EM Leaders ETF,62.29,-1.3591814823201889,4257,1500.9666666666667,34376623.05,0.16,,0.8434651686120883,5.935374149659868,5.219239124192143,4.794751009421267,21.683922641140853,Emerging markets,NASDAQ,fund,['etf'],etf
CBOE:GEMD,GEMD,Goldman Sachs Access Emerging Markets USD Bond ETF,42.1597,-0.3900786300230656,2983,3614.9666666666667,33744000.0,0.3,,0.33246073298428774,-0.9258889356272154,-1.2884570358229923,-0.6370492576007515,5.031639262580967,Emerging markets,CBOE,fund,['etf'],etf
AMEX:EBUF,EBUF,Innovator Emerging Markets 10 Buffer ETF - Quarterly,31.575,-0.1227312123186771,993,7394.4,32335880.0,0.89,,1.3318356867779177,8.654507914659328,11.081012622602476,9.293873312564898,16.53441594390109,Emerging markets,AMEX,fund,['etf'],etf
AMEX:JADE,JADE,JPMorgan Active Developing Markets Equity ETF,81.6561,0.9831674315585638,1498,1801.9666666666667,32200000.0,0.65,,9.71315478677735,18.74487392025127,29.715806195393156,26.87399005593536,58.93852954400798,Emerging markets,AMEX,fund,['etf'],etf
CBOE:VDG,VDG,Vanguard Developed Markets ex-US Growth Index ETF,79.72,-0.7950581702835736,12546,8906.166666666666,32092000.0,0.08,,5.827691490773929,5.680387088221643,5.680387088221643,5.680387088221643,5.680387088221643,Developed markets,CBOE,fund,['etf'],etf
AMEX:EDOG,EDOG,ALPS Emerging Sector Dividend Dogs ETF,24.34,-2.023137674800548,657,2179.5,29772000.0,0.6,,-2.209722780233028,-4.773082942097022,1.670843776106928,0.45398266611638227,10.938924339106647,Emerging markets,AMEX,fund,['etf'],etf
AMEX:EFO,EFO,ProShares Ultra MSCI EAFE,71.98,-1.391046559098244,3114,8169.766666666666,29300697.0,0.9500000000000001,,4.032374620609924,6.8110995696690955,14.855592787617683,10.653343581860119,33.049907578558226,Developed markets,AMEX,fund,['etf'],etf
NYSE:BREE,BREE,MFS Blended Research Emerging Markets Equity ETF,27.98,-0.7449450159631105,1129,2650.1666666666665,26986682.775,0.44,,9.941060903732815,13.050505050505052,13.050505050505052,13.050505050505052,13.050505050505052,Emerging markets,NYSE,fund,['etf'],etf
NASDAQ:AAVM,AAVM,Alpha Architect Global Factor Equity ETF,34.6,-0.4310816177359266,716,2952.733333333333,25895400.0,0.38,,2.884329467737136,7.170512621960679,16.563859139650923,16.22438696674505,32.16195569136747,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:EDZ,EDZ,Direxion Emerging Markets Bear 3X ETF,15.06,4.510756419153368,83232,316963.5666666667,25785904.613,1.34,,-23.592085235920855,-48.318462594371994,-59.04269785150938,-54.977578475336315,-76.90184049079754,Emerging markets,AMEX,fund,['etf'],etf
AMEX:TEMR,TEMR,T. Rowe Price Emerging Markets Equity Research ETF,30.0896,1.0525184543360182,127,1164.7,25236403.95,0.4,,11.484253427195268,21.77094293808175,21.77094293808175,21.77094293808175,21.77094293808175,Emerging markets,AMEX,fund,['etf'],etf
CBOE:VDV,VDV,Vanguard Developed Markets ex-US Value Index ETF,78.21,-0.6902541598098525,8488,7292.133333333333,23463000.0,0.08,,4.405286343612331,3.8507502323728473,3.8507502323728473,3.8507502323728473,3.8507502323728473,Developed markets,CBOE,fund,['etf'],etf
NASDAQ:MEMS,MEMS,Matthews Emerging Markets Discovery Active ETF,31.3299,-1.0988698781488802,1468,1866.3333333333333,22507920.0,0.89,,1.0968054211035823,15.523230088495566,18.989365742499054,22.191497659906386,26.330241935483862,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:PEMX,PEMX,Putnam Emerging Markets ex-China ETF,90.075,-0.7933230024021009,631,642.7333333333333,22327500.0,0.6900000000000001,,10.908768534046498,24.913326861739016,34.75405421578603,37.225776965265084,63.65370639534885,Emerging markets,AMEX,fund,['etf'],etf
CBOE:FFDI,FFDI,Fidelity Fundamental Developed International ETF,32.21,0.10846897134740956,1071,2401.3333333333335,22316117.6,0.55,,2.9402364972834825,4.782042940793762,7.152361942781113,5.7452396585686145,10.725335166723964,Developed markets,CBOE,fund,['etf'],etf
AMEX:RISE,RISE,Pictet Emerging Markets Rising Economies ETF,18.75,1.0563759836154012,11367,,21672052.5,0.73,,-1.7295597484276641,-4.190086867654575,-4.190086867654575,-4.190086867654575,-4.190086867654575,Emerging markets,AMEX,fund,['etf'],etf
AMEX:VEMY,VEMY,Virtus Stone Harbor Emerging Markets High Yield Bond ETF,28.805,-0.17328019407381984,8337,15089.333333333334,21456114.432,0.55,,0.7167832167832108,1.2478031634446412,1.1766772040744673,3.2437275985663123,8.800755429650607,Emerging markets,AMEX,fund,['etf'],etf
AMEX:TACN,TACN,T. Rowe Price Active Core International Equity ETF,28.03,-0.22922717694629224,1070,2299.7,20951015.25,0.0,,3.546361285555969,3.3554572271386434,11.362733412793004,8.39133797370457,11.362733412793004,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:AVGB,AVGB,Avantis Credit ETF,51.2,-0.11782974771947592,128,5878.766666666666,20481760.0,0.19,,0.6487124041674964,-0.21438316117715733,-1.1201235998454968,0.7279165846940873,1.0858835143139276,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:BCHI,BCHI,GMO Beyond China ETF,41.33,-1.4605675375394003,336,1212.7,19853232.0,0.65,,10.967915156396836,23.779574722970942,34.8718668315717,32.85117325618772,57.74809160305344,Emerging markets,AMEX,fund,['etf'],etf
AMEX:IVEP,IVEP,Dan IVES Wedbush AI Power & Infrastructure ETF,28.38,-0.5257623554153598,19276,41509.76666666667,19789227.485,0.75,,-1.8332756831546217,8.3206106870229,8.3206106870229,8.3206106870229,8.3206106870229,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:TNXT,TNXT,T. Rowe Price Innovation Leaders ETF,27.5595,-0.6768226097674344,642,3237.4333333333334,18026310.25,0.49,,7.540455221230656,17.000636807471878,10.725190839694653,10.725190839694653,10.725190839694653,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:RW,RW,Rainwater Equity ETF,25.05,-0.2977138126472639,1889,2095.2,18020232.0,1.27,,4.24469413233458,0.9669449135634368,-0.43720190779014084,1.6227180527383454,0.3605769230769225,Developed markets,AMEX,fund,['etf'],etf
AMEX:EMFI,EMFI,Pictet Emerging Markets Debt ETF,50.72,0.48538880633976705,355,,17599260.0,0.5,,1.2795731561207022,1.1567610690067776,1.1567610690067776,1.1567610690067776,1.1567610690067776,Emerging markets,AMEX,fund,['etf'],etf
AMEX:QLVE,QLVE,FlexShares Emerging Markets Quality Low Volatility Index Fund,35.1609,0.4769389038120771,21,860.9,17408684.8173,0.18,,8.554800864464333,14.169145246970496,19.4729867482161,17.71309005691328,33.28569641510077,Emerging markets,AMEX,fund,['etf'],etf
CBOE:TSEP,TSEP,FT Vest Emerging Market Buffer ETF - September,25.98,0.11560693641618935,473,1667.1,16876651.928,0.9500000000000001,,1.6829745596868873,6.301145662847786,10.930828351836032,7.845579078455793,24.375251335669557,Emerging markets,CBOE,fund,['etf'],etf
AMEX:HDMV,HDMV,First Trust Horizon Managed Volatility Developed International ETF,37.0734,0.18213262714154255,21,883.5666666666667,16704974.244,0.8,,-2.6178092986603647,-1.4267482052645573,5.592138991740245,4.3733108108108,4.786319954776701,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:RNEM,RNEM,Emerging Markets Equity Select ETF,54.67,-1.1054411001228275,15968,1378.6666666666667,16466209.774,0.76,,-0.9691151163843793,-1.3710986830236298,-1.796299622777079,-2.165354330708663,1.1470860314523674,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:EEMO,EEMO,Invesco S&P Emerging Markets Momentum ETF,24.46,-1.664388518131374,36536,14640.233333333334,16092050.0,0.29,,18.393030009680544,39.98821031425809,37.802816901408455,37.41495834293066,53.25814536340852,Emerging markets,AMEX,fund,['etf'],etf
CBOE:MRGR,MRGR,ProShares Merger ETF,45.25,-0.2888867832644064,3175,1606.5333333333333,15879395.0,0.75,,0.8464415135212302,0.734639358860192,-0.7675438596491259,1.004464285714292,7.8408007626310745,Developed markets,CBOE,fund,['etf'],etf
CBOE:FOWF,FOWF,Pacer Solactive Whitney Future of Warfare ETF,34.5,-0.44582954594641033,440,2722.9,15688440.0,0.49,,4.704097116843694,0.3782368344486545,13.263296126066969,10.576923076923078,23.523093447905477,Developed markets,CBOE,fund,['etf'],etf
AMEX:CEW,CEW,WisdomTree Emerging Currency Strategy Fund,19.4001,-0.292439738911458,3434,2879.0,15568000.0,0.55,,0.0005154639175245719,2.15955766192733,0.7274143302180518,2.4292502639915368,5.953577280174766,Emerging markets,AMEX,fund,['etf'],etf
CBOE:EVLU,EVLU,iShares MSCI Emerging Markets Value Factor ETF,43.06,-2.0504351544764163,6017,2707.3333333333335,15402156.48,0.35000000000000003,,15.072153928380544,24.99274310595065,29.720284986970746,31.625603717063044,63.726235741444874,Emerging markets,CBOE,fund,['etf'],etf
AMEX:IBFR,IBFR,Innovator International Developed Managed 10 Buffer ETF,50.13,-0.490303114516545,1475,6487.933333333333,14951760.0,0.85,,2.6412776412776395,2.097759674134422,-1.0069135207612865,-1.0069135207612865,-1.0069135207612865,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:FDTS,FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,68.6981,-0.6853909518563918,1340,2146.4333333333334,13848338.482,0.8,,-2.7490090600226558,1.429351838181002,19.335696951904804,16.595553292600126,43.50971380823063,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:EMIF,EMIF,iShares Emerging Markets Infrastructure ETF,26.99,-1.3945060043767912,2761,3398.4666666666667,13563933.0,0.6,,-7.6001369394043214,-5.497198879551822,-2.6685899747565887,1.695553880934436,15.341880341880342,Emerging markets,NASDAQ,fund,['etf'],etf
NASDAQ:ERET,ERET,iShares Environmentally Aware Real Estate ETF,28.33,0.028952962029244796,3711,4434.366666666667,13525746.24,0.3,,-2.3776705720193014,-1.3235806339254703,4.066032156514136,5.748413587159384,6.825037707390645,Developed markets,NASDAQ,fund,['etf'],etf
CBOE:TEMX,TEMX,Touchstone Sands Capital Emerging Markets ex-China Growth ETF,38.17,-0.20993299398959264,190,549.2333333333333,13254500.0,0.8,,10.895472954520361,24.251302083333343,29.516712983227645,25.800466025305116,42.83362147032189,Emerging markets,CBOE,fund,['etf'],etf
AMEX:EFZ,EFZ,ProShares Short MSCI EAFE,23.52,0.9004680374601615,3019,32516.9,13194562.5,0.9500000000000001,,-2.4875621890547324,-4.2345276872964135,-9.885057471264373,-6.740681998413955,-17.414570429359966,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:MEMA,MEMA,Man Active Emerging Markets Alternative ETF,33.0529,1.2805270415198502,4,2234.0666666666666,12959358.188286,0.85,,7.1601327955804,17.751692198076242,31.89505187549881,25.236906218859296,31.89505187549881,Emerging markets,NASDAQ,fund,['etf'],etf
CBOE:EQLT,EQLT,iShares MSCI Emerging Markets Quality Factor ETF,40.07,-1.8132810585640824,1322,4193.766666666666,12816883.52,0.35000000000000003,,8.180345572354215,24.679511114430102,30.862181580666228,28.59724063120801,56.2792511700468,Emerging markets,CBOE,fund,['etf'],etf
AMEX:EMES,EMES,Harbor Emerging Markets Select ETF,29.1808,2.971191440710271,19,254.1,12235750.0,0.65,,7.99663953871378,21.082157676348547,31.05954107961717,26.701170585987718,48.20713893911384,Emerging markets,AMEX,fund,['etf'],etf
CBOE:JANI,JANI,AllianzIM International Equity Buffer15 Uncapped Jan ETF,25.6957,0.36794719059429004,4147,3604.766666666667,12132592.5,0.79,,1.3237381703470001,2.5162577299022435,2.3733067729083555,2.3733067729083555,2.3733067729083555,Developed markets,CBOE,fund,['etf'],etf
AMEX:JIDE,JIDE,JPMorgan International Dynamic ETF,49.797,0.45165624098553536,734,1078.9666666666667,11923200.0,0.55,,1.5229357798165135,-0.08627608346710747,0.9702241552358584,0.9702241552358584,0.9702241552358584,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:ENHI,ENHI,iShares Enhanced International Active ETF,26.715,0.4512126339537545,391,460.93333333333334,11714032.0,0.27,,2.3367171040030623,8.641724278161854,8.641724278161854,8.641724278161854,8.641724278161854,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:PQNT,PQNT,Pictet AI Enhanced International Equity ETF,22.5171,0.3306168097705626,33,1232.2333333333333,11174150.0,0.3,,1.2459532374100757,2.723996350364952,9.784887519380591,6.112629594721962,11.085841144548594,Developed markets,AMEX,fund,['etf'],etf
AMEX:JHID,JHID,John Hancock International High Dividend ETF,43.2223,0.7207606086733632,44,374.53333333333336,11136294.0,0.46,,1.9393867924528267,4.959446333171436,15.413351134846446,12.499479437792804,28.80340199303865,Developed markets,AMEX,fund,['etf'],etf
CBOE:TDEC,TDEC,FT Vest Emerging Markets Buffer ETF - December,26.34,-0.2809095107934412,818,5559.933333333333,10546052.73,0.9500000000000001,,1.268742791234134,6.639676113360326,10.998735777496837,8.128078817733993,24.42135096835143,Emerging markets,CBOE,fund,['etf'],etf
NASDAQ:XCNY,XCNY,State Street SPDR S&P Emerging Markets ex-China ETF,34.0,0.9465220954122867,74,373.6333333333333,10030006.5,0.19,,6.6763721248364565,14.632501685772084,21.34189864382584,19.25640126271483,35.24264120922832,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:EUM,EUM,ProShares Short MSCI Emerging Markets,15.59,1.5443336438067068,21245,77119.2,9993681.156,0.9500000000000001,,-7.47774480712167,-17.64395139989435,-23.465881197839966,-20.66157760814249,-36.6800698590634,Emerging markets,AMEX,fund,['etf'],etf
AMEX:RITA,RITA,ETFB Green SRI REITs ETF,20.19,-0.030203851238605445,857,1841.6,9093960.0,0.5,,-2.5579150579150465,-0.5908419497784217,3.27365728900256,4.395036194415726,4.937629937629953,Developed markets,AMEX,fund,['etf'],etf
AMEX:EPEM,EPEM,Harbor Emerging Markets Equity ETF,30.8115,1.704566084944421,2,77.5,8272000.0,0.84,,9.785819398469977,18.143160607059873,29.16755750631972,28.52101660555854,53.28189361829145,Emerging markets,AMEX,fund,['etf'],etf
AMEX:TINY,TINY,ProShares Nanotechnology ETF,83.54,0.8172545460689398,230,1884.0666666666666,8229070.0,0.58,,12.345346960731586,29.36895083236547,55.78758137635364,52.361845704906095,109.72033940854547,Developed markets,AMEX,fund,['etf'],etf
CBOE:TMAR,TMAR,FT Vest Emerging Markets Buffer ETF - March,26.1401,-0.85340089739846,3822,5646.433333333333,7880152.534,0.9500000000000001,,2.26956181533647,12.964995678478823,15.154625550660798,13.62790697674419,29.534687809712594,Emerging markets,CBOE,fund,['etf'],etf
AMEX:EPIN,EPIN,Harbor International Equity ETF,28.6606,0.856168601520897,2,392.6666666666667,7790750.0,0.8,,12.438603373872109,17.348935856596533,30.31869665843666,19.652988548455106,42.65250457911921,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:IVSI,IVSI,Applied Finance IVS International Large ETF,28.33,0.2995177975882736,691,1358.4,7748042.5,0.65,,2.7193618564176942,3.2058287795992677,10.880626223091967,9.514163780306772,10.880626223091967,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:PPEM,PPEM,Putnam PanAgora ESG Emerging Markets Equity ETF,23.529,0.06379178361827238,37,724.9333333333333,7607925.0,0.6,,9.743470149253724,18.916815340061955,-15.027085590465877,-13.759800022724693,1.8130679359584616,Emerging markets,AMEX,fund,['etf'],etf
CBOE:EMDV,EMDV,ProShares MSCI Emerging Markets Dividend Growers ETF,47.9775,0.6368264396241882,555,185.33333333333334,7395592.5,0.6,,2.395470290320582,5.4450549450549435,1.4748245565797067,2.098686352580151,7.140464493077261,Emerging markets,CBOE,fund,['etf'],etf
AMEX:VEM,VEM,Virtus Emerging Markets Dividend ETF,29.1418,1.26240075056031,2,330.1333333333333,7123613.976,0.49,,10.17693761814745,16.186109560641093,15.59619198730662,15.59619198730662,15.59619198730662,Emerging markets,AMEX,fund,['etf'],etf
CBOE:QBIV,QBIV,AllianzIM International Equity Buffer5 ETF,26.635,0.5067790662133573,1090,,5961915.0,0.74,,1.796292757500487,4.986204178163187,4.986204178163187,4.986204178163187,4.986204178163187,Developed markets,CBOE,fund,['etf'],etf
CBOE:ARLI,ARLI,AllianzIM International Equity Buffer15 Uncapped Apr ETF,26.04,-0.5366589637325468,6800,993.0666666666667,5836545.0,0.79,,1.599687865782287,3.724357697669782,3.724357697669782,3.724357697669782,3.724357697669782,Developed markets,CBOE,fund,['etf'],etf
CBOE:QBIF,QBIF,AllianzIM International Equity Buffer15 ETF,25.82,0.07907099334872882,5,,5809117.5,0.74,,1.3343799058084767,2.3790642347343436,2.3790642347343436,2.3790642347343436,2.3790642347343436,Developed markets,CBOE,fund,['etf'],etf
AMEX:REFA,REFA,Columbia Research Enhanced International Equity ETF,22.274,0.3975515870511791,1,248.96666666666667,5519128.605,0.32,,2.192125232838761,1.0708775750975617,-11.329617834394904,7.290803645401823,-11.329617834394904,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:EFRA,EFRA,iShares Environmental Infrastructure and Industrials ETF,34.6997,0.6637482630276543,436,663.0,5511416.64,0.47000000000000003,,-3.0463816708577793,-4.276689655172413,1.429673843779415,3.2421898244570087,5.84695069685721,Developed markets,NASDAQ,fund,['etf'],etf
CBOE:IDMY,IDMY,Corgi International Developed Equities 15% Structured Buffer ETF - May Series,25.03,-0.2490784098834313,244,,5135865.0,0.3,,-2.0735524256650923,-2.0735524256650923,-2.0735524256650923,-2.0735524256650923,-2.0735524256650923,Developed markets,CBOE,fund,['etf'],etf
CBOE:EMMY,EMMY,Corgi Emerging Markets Equities 15% Structured Buffer ETF - May Series,25.2375,-0.08709594410023344,17473,,4918621.5,0.3,,-1.7231308411214914,-1.7231308411214914,-1.7231308411214914,-1.7231308411214914,-1.7231308411214914,Emerging markets,CBOE,fund,['etf'],etf
NASDAQ:IVSX,IVSX,Applied Finance IVS International SMID ETF,24.72,-0.3024803387779909,190,1008.4666666666667,4708941.0,0.75,,2.0227074812524948,2.233250620347391,-1.5688460619574816,-1.5688460619574816,-1.5688460619574816,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:TXUG,TXUG,Thornburg International Growth Fund ETF,26.9374,0.10144889836901506,5,257.03333333333336,4298344.48,0.7000000000000001,,3.7051010587102935,8.07555587652359,10.308763308763302,8.785674766475914,5.841905495351775,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:THNR,THNR,Amplify Weight Loss Drug & Treatment ETF,23.9088,-1.467957964145894,1496,1364.6666666666667,4124965.0,0.59,,-3.2028469750889688,-4.249899879855825,-5.726486627157343,-6.4234833659491235,7.118279569892469,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:VEFA,VEFA,VanEck MSCI EAFE Analyst Sentiment ETF,80.1078,1.2939324393528338,1,,3990905.0,0.3,,8.590119667944503,10.698576811942665,10.698576811942665,10.698576811942665,10.698576811942665,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:SPAM,SPAM,Themes Cybersecurity ETF,40.96,-2.785425408699946,3089,3934.2,3811500.0,0.35000000000000003,,24.04603270745002,38.18603835202353,25.61142033518868,35.315493888338295,31.89502495572372,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:PPIE,PPIE,Putnam PanAgora ESG International Equity ETF,28.079,0.14980204729465205,11,283.6666666666667,3510375.0,0.49,,4.3596223890582095,4.968224299065423,-2.941583131697197,3.2695844060316266,6.886181956604496,Developed markets,AMEX,fund,['etf'],etf
AMEX:EEV,EEV,ProShares UltraShort MSCI Emerging Markets,10.96,3.1859606838894328,34282,90847.56666666667,3077201.74,0.9500000000000001,,-15.038759689922475,-33.04825901038485,-43.44685242518059,-39.581036383682466,-61.217268223637646,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:CLOD,CLOD,Themes Cloud Computing ETF,33.875,-3.1589479702687164,1334,2115.8333333333335,2860032.0,0.35000000000000003,,16.810344827586206,21.372268004299535,-0.7099058539387666,6.450842493605098,1.5815231081097294,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:EAFG,EAFG,Pacer Developed Markets Cash Cows Growth Leaders ETF,25.9406,0.5547049132667912,120,760.5666666666667,2575650.0,0.65,,1.1329434697855802,3.372067074725834,11.287672408245566,9.699791516012676,22.322662177519362,Developed markets,AMEX,fund,['etf'],etf
CBOE:WDNA,WDNA,WisdomTree BioRevolution Fund,17.62,-0.13206146242482408,591,822.2333333333333,2385110.0,0.45,,-1.5642458100558525,-1.2331838565022357,1.5561959654178648,3.9528023598820163,41.07285828662931,Developed markets,CBOE,fund,['etf'],etf
CBOE:TJUN,TJUN,FT Vest Emerging Markets Buffer ETF - June,23.605,0.1484938481120074,1,531.1,2357447.148,0.9500000000000001,,1.0271774020971625,3.4399649430324284,6.979379107183318,4.285398718798316,17.67198404785644,Emerging markets,CBOE,fund,['etf'],etf
NASDAQ:RWIN,RWIN,Rayliant NxtGen Multifactor International Equity ETF,26.1924,1.4242234148834794,1839,,1962750.0,0.42,,1.0466376812712428,0.5952975335478872,0.5952975335478872,0.5952975335478872,0.5952975335478872,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:CZAR,CZAR,Themes Natural Monopoly ETF,31.83,-0.09416195856874181,239,137.7,1595135.0,0.35000000000000003,,0.09245108582856608,-0.9337068160597705,-0.9885590926906299,0.045260815449020025,2.677419354838704,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:IDVY,IDVY,First Trust International Rising Dividend Achievers ETF,25.6621,0.4584067332158821,39,287.56666666666666,1276101.042,0.6,,2.8046630878935943,4.057336333961838,1.0517818468202371,1.0517818468202371,1.0517818468202371,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:EFU,EFU,ProShares UltraShort MSCI EAFE,7.56,1.3404825737265367,6374,9056.933333333332,1270699.01,0.9500000000000001,,-3.6942675159235674,-9.134615384615392,-20.379146919431278,-14.672686230248305,-33.0084182543199,Developed markets,AMEX,fund,['etf'],etf
CBOE:GLBL,GLBL,Pacer MSCI World Industry Advantage ETF,28.6,-0.22675736961450454,536,247.83333333333334,1144924.0,0.65,,7.579462102689488,14.767255216693417,12.6476531082481,13.627334127930075,32.28492136910268,Developed markets,CBOE,fund,['etf'],etf
CBOE:WDAI,WDAI,Pacer S&P World 3AI Top 300 ETF,27.785,-0.7490703597466718,1109,,1109176.0,0.6,,8.008194395313483,8.008194395313483,8.008194395313483,8.008194395313483,8.008194395313483,Developed markets,CBOE,fund,['etf'],etf
CBOE:BUFE,BUFE,FT Vest Laddered Emerging Markets Buffer ETF,21.57,0.0,530,1417.1,1077193.086,1.05,,1.8894662257912072,4.429920116194622,4.429920116194622,4.429920116194622,4.429920116194622,Emerging markets,CBOE,fund,['etf'],etf
CBOE:IDJN,IDJN,Corgi International Developed Equities 15% Structured Buffer ETF - June Series,24.69,-1.7704396260194957,3008,,1000000.0,0.3,,-1.868044515103334,-1.868044515103334,-1.868044515103334,-1.868044515103334,-1.868044515103334,Developed markets,CBOE,fund,['etf'],etf
CBOE:EMJN,EMJN,Corgi Emerging Markets Equities 15% Structured Buffer ETF - June Series,24.84,-1.2326043737574504,6000,,1000000.0,0.3,,-1.4676715589052003,-1.4676715589052003,-1.4676715589052003,-1.4676715589052003,-1.4676715589052003,Emerging markets,CBOE,fund,['etf'],etf
NASDAQ:BGEG,BGEG,BAILLIE GIFFORD EMERGING MARKETS ETF,25.29,,50214,,,0.79,,,,,0.0,,Emerging markets,NASDAQ,fund,['etf'],etf
